OrderID,OrderDate,ProductID,CustomerID,RegionID,Quantity,DiscountPct,SalesAmount,CostAmount
O024127,2025-06-07,P0077,C1079,R09,2,0.0202,746.84,583.88
O024128,2023-10-06,P0122,C0846,R01,3,0.0599,102.52,73.17
O024129,2025-09-05,P0105,C1148,R16,1,0.0964,458.59,378.09
O024130,2025-11-26,P0166,C0185,R10,2,0.083,151.53,133.27
O024131,2023-12-11,P0147,C0563,R10,4,0.0445,364.85,272.58
O024132,2023-12-16,P0093,C0235,R10,1,0.0986,4.99,3.29
O024133,2025-06-06,P0113,C0376,R02,5,0.1243,925.68,745.75
O024134,2024-02-12,P0143,C0887,R02,5,0.0673,8263.01,5532.87
O024135,2025-09-14,P0106,C0659,R02,3,0.0212,1634.98,1219.43
O024136,2025-12-27,P0113,C0199,R07,4,0.152,753.12,601.73
O024137,2023-11-26,P0075,C0846,R01,4,0.1108,1030.28,777.17
O024138,2023-10-16,P0071,C0661,R04,3,0.0062,198.63,169.85
O024139,2024-11-09,P0170,C0433,R17,4,0.049,2413.7,1695.13
O024140,2024-06-05,P0029,C0616,R13,4,0.0783,1264.19,1090.3
O024141,2024-07-27,P0069,C0936,R19,6,0.0788,667.6,493.75
O024142,2025-03-20,P0042,C0869,R09,1,0.1173,954.98,866.45
O024143,2024-09-10,P0045,C0228,R12,2,0.0495,1189.27,737.08
O024144,2025-05-28,P0108,C0661,R04,2,0.0847,218.22,160.14
O024145,2023-04-20,P0039,C0445,R11,1,0.0774,277.97,197.27
O024146,2024-04-24,P0044,C0262,R04,3,0.1113,1483.21,961.7
O024147,2023-07-08,P0200,C1143,R19,1,0.0233,302.04,247.58
O024148,2023-08-11,P0212,C0938,R03,2,0.1421,1637.95,1212.24
O024149,2024-11-12,P0101,C1052,R08,3,0.0752,1321.86,1067.59
O024150,2025-12-23,P0080,C0942,R09,1,0.0554,1194.47,840.94
O024151,2024-05-24,P0125,C0953,R13,1,0.0122,1225.74,1008.1
O024152,2023-05-14,P0035,C0048,R18,3,0.0326,468.28,274.39
O024153,2025-05-17,P0061,C1193,R04,9,0.0863,143.59,118.01
O024154,2025-05-12,P0206,C0651,R10,6,0.0672,492.59,338.94
O024155,2024-10-12,P0013,C0385,R01,1,0.0399,480.19,342.61
O024156,2023-09-16,P0185,C0099,R13,5,0.1265,93.25,81.94
O024157,2023-02-26,P0198,C0020,R10,1,0.0385,817.95,570.77
O024158,2023-08-03,P0056,C0140,R09,2,0.0978,903.3,634.89
O024159,2024-11-08,P0111,C0387,R02,1,0.0857,666.03,540.0
O024160,2023-01-08,P0147,C0069,R02,2,0.0394,185.79,132.77
O024161,2024-12-17,P0043,C0308,R12,2,0.0317,952.0,578.0
O024162,2025-04-17,P0159,C0912,R04,5,0.0066,1174.58,848.84
O024163,2023-05-26,P0202,C0404,R20,3,0.0936,156.32,135.77
O024164,2023-06-04,P0109,C0681,R15,3,0.0417,739.08,580.64
O024165,2025-03-20,P0190,C0876,R11,2,0.0623,822.71,545.26
O024166,2024-02-12,P0130,C0608,R11,1,0.0071,104.99,75.12
O024167,2025-04-02,P0006,C0593,R05,1,0.1119,240.41,156.64
O024168,2025-01-24,P0186,C0256,R03,1,0.0107,751.77,444.48
O024169,2025-08-01,P0109,C0252,R10,2,0.0388,485.24,380.39
O024170,2025-03-26,P0108,C0028,R17,1,0.0111,117.62,80.46
O024171,2024-02-08,P0054,C0027,R09,2,0.1425,412.03,339.18
O024172,2025-08-06,P0101,C0268,R07,3,0.0853,1285.47,1046.8
O024173,2025-08-09,P0104,C0086,R15,5,0.0648,4904.6,3745.02
O024174,2023-09-27,P0163,C0384,R05,1,0.0192,897.35,679.26
O024175,2024-07-23,P0128,C0009,R05,2,0.1099,117.29,81.87
O024176,2023-12-14,P0208,C1038,R01,3,0.0743,2547.75,1685.34
O024177,2024-02-10,P0059,C0818,R03,2,0.0947,1537.35,1188.16
O024178,2023-11-05,P0203,C0177,R15,3,0.1257,4319.89,2904.79
O024179,2024-06-15,P0158,C0211,R06,3,0.0891,1978.56,1305.11
O024180,2024-12-22,P0136,C0252,R10,2,0.0817,178.27,149.8
O024181,2024-04-03,P0144,C0228,R12,10,0.038,3444.56,2567.5
O024182,2024-12-03,P0121,C0166,R17,10,0.0328,3370.5,2784.02
O024183,2023-11-22,P0019,C0275,R09,1,0.0807,765.89,476.95
O024184,2023-03-21,P0138,C0940,R11,2,0.0876,1647.65,1382.7
O024185,2024-07-13,P0056,C0657,R16,7,0.1107,3263.41,2150.43
O024186,2024-04-20,P0013,C0173,R16,8,0.1072,3528.76,2749.76
O024187,2025-03-15,P0086,C0204,R14,1,0.0404,78.84,50.14
O024188,2024-06-18,P0196,C0122,R14,3,0.0266,3581.54,2539.41
O024189,2024-08-06,P0016,C1002,R15,2,0.0426,499.65,327.58
O024190,2025-06-24,P0009,C0613,R16,2,0.0609,1150.96,743.3
O024191,2025-05-23,P0080,C0551,R17,1,0.0796,1172.62,849.45
O024192,2024-05-24,P0016,C0608,R11,4,0.0058,1049.89,662.28
O024193,2024-03-05,P0011,C0568,R05,1,0.0348,106.55,84.89
O024194,2025-04-13,P0009,C0533,R04,4,0.0557,2262.5,1485.33
O024195,2024-08-09,P0171,C0498,R08,1,0.1347,226.49,202.06
O024196,2023-03-15,P0161,C1027,R02,2,0.0236,11.72,9.3
O024197,2024-11-12,P0049,C0986,R14,6,0.0753,1776.49,1470.84
O024198,2023-10-12,P0062,C0669,R19,5,0.0683,8071.89,5270.07
O024199,2024-12-26,P0163,C0971,R06,1,0.045,877.71,669.27
O024200,2025-05-18,P0090,C0029,R11,5,0.0331,1835.65,1317.2
O024201,2025-03-27,P0080,C0864,R16,5,0.0705,5964.88,4163.73
O024202,2024-02-15,P0055,C0380,R06,1,0.0321,176.6,127.51
O024203,2025-05-21,P0106,C0128,R16,1,0.0867,514.12,408.99
O024204,2025-12-09,P0203,C0931,R11,2,0.0521,3085.74,1880.47
O024205,2025-08-14,P0050,C0987,R13,2,0.0272,669.86,424.46
O024206,2025-12-12,P0220,C0170,R01,1,0.1012,643.33,382.8
O024207,2025-12-22,P0050,C0700,R02,4,0.0806,1235.4,831.87
O024208,2023-06-16,P0097,C1016,R17,1,0.0365,99.27,78.76
O024209,2023-07-10,P0115,C0789,R11,1,0.1082,1007.74,824.28
O024210,2023-05-23,P0180,C0618,R06,9,0.1513,274.47,252.06
O024211,2024-10-23,P0164,C0308,R12,1,0.0088,498.11,378.87
O024212,2025-08-04,P0056,C0396,R18,8,0.0347,3869.49,2464.99
O024213,2025-01-12,P0164,C1019,R01,5,0.084,2274.05,1888.2
O024214,2025-12-16,P0143,C0265,R20,2,0.0999,3348.2,2176.07
O024215,2025-11-25,P0011,C0122,R14,5,0.0633,516.26,410.98
O024216,2024-12-27,P0030,C0387,R02,2,0.0908,650.82,583.14
O024217,2024-04-07,P0087,C0425,R09,1,0.0537,107.48,85.53
O024218,2024-10-12,P0191,C0065,R09,3,0.0623,338.22,262.55
O024219,2023-09-05,P0178,C0632,R07,10,0.0809,1882.7,1392.88
O024220,2025-02-02,P0095,C0671,R20,2,0.0468,734.47,522.3
O024221,2024-04-10,P0075,C1082,R20,4,0.1608,955.14,802.88
O024222,2023-03-24,P0160,C0308,R12,1,0.0555,925.61,769.75
O024223,2024-03-12,P0012,C0348,R19,2,0.0958,68.33,48.48
O024224,2024-09-06,P0141,C1050,R03,3,0.1751,1971.97,1529.06
O024225,2025-11-07,P0142,C0523,R04,1,0.0812,41.89,36.13
O024226,2025-12-20,P0172,C0172,R02,4,0.0348,2180.85,1365.76
O024227,2023-04-16,P0213,C0697,R15,1,0.0287,261.59,206.68
O024228,2025-09-13,P0084,C0557,R15,8,0.0505,723.58,475.55
O024229,2023-02-11,P0208,C0658,R13,3,0.1643,2232.51,1690.09
O024230,2024-04-27,P0133,C0870,R01,1,0.0197,903.71,594.82
O024231,2024-11-04,P0076,C1104,R04,8,0.1653,11915.66,9976.44
O024232,2025-12-22,P0135,C0904,R18,7,0.0367,3565.4,2726.19
O024233,2025-12-28,P0031,C0937,R04,3,0.1329,2211.47,1813.59
O024234,2023-07-23,P0044,C0266,R12,10,0.0208,5464.91,3254.29
O024235,2025-10-16,P0069,C1058,R16,1,0.0928,109.99,82.97
O024236,2025-06-17,P0042,C1143,R19,4,0.0043,4402.6,3621.17
O024237,2025-10-24,P0181,C0131,R12,7,0.0787,3239.89,2921.07
O024238,2023-03-04,P0157,C1139,R15,1,0.0377,1252.83,882.76
O024239,2023-02-23,P0180,C0479,R14,3,0.156,87.73,82.0
O024240,2024-12-05,P0052,C0499,R19,3,0.0393,2941.77,1714.53
O024241,2025-05-05,P0012,C0744,R06,5,0.165,161.86,126.88
O024242,2023-12-02,P0138,C0551,R17,1,0.0318,932.56,703.92
O024243,2024-01-03,P0091,C0575,R01,4,0.0244,194.7,154.53
O024244,2025-11-18,P0212,C0402,R16,5,0.0085,4615.25,3077.31
O024245,2024-12-03,P0045,C0413,R06,2,0.0534,1163.2,747.54
O024246,2024-01-20,P0060,C0476,R16,1,0.0902,1273.01,1034.99
O024247,2025-06-03,P0081,C0718,R10,1,0.0845,165.74,128.02
O024248,2024-11-06,P0194,C0950,R06,4,0.0983,1210.89,850.22
O024249,2023-01-11,P0216,C0167,R07,1,0.0909,1355.01,1122.41
O024250,2023-05-25,P0116,C0612,R10,3,0.1008,1618.6,1373.0
O024251,2024-04-05,P0052,C0592,R19,2,0.0266,2074.75,1155.77
O024252,2023-03-10,P0130,C1074,R11,3,0.0831,285.68,228.86
O024253,2023-02-04,P0009,C0139,R07,3,0.0717,1657.27,1119.82
O024254,2023-04-07,P0059,C0493,R16,1,0.0155,864.74,595.41
O024255,2024-03-15,P0089,C0359,R02,8,0.0275,5599.91,4028.26
O024256,2025-12-22,P0204,C0833,R10,2,0.0773,1818.27,1431.53
O024257,2024-01-15,P0020,C0137,R13,5,0.091,187.42,134.38
O024258,2025-02-18,P0157,C0882,R18,8,0.0067,10146.94,7053.13
O024259,2025-11-10,P0058,C1175,R01,6,0.1173,3971.97,3500.25
O024260,2025-10-06,P0157,C0402,R16,3,0.0678,3615.57,2675.98
O024261,2024-07-19,P0096,C0376,R02,4,0.0303,4169.08,2719.17
O024262,2023-06-24,P0189,C1094,R08,2,0.1632,960.36,864.29
O024263,2024-05-17,P0023,C0302,R17,2,0.0881,568.42,362.3
O024264,2023-12-03,P0025,C0611,R17,5,0.1576,1249.07,1006.08
O024265,2024-11-28,P0135,C0156,R14,6,0.0372,3097.44,2330.07
O024266,2025-04-06,P0023,C0609,R20,9,0.0155,2867.18,1716.77
O024267,2024-07-16,P0201,C0982,R15,3,0.0671,1129.16,862.87
O024268,2023-10-22,P0019,C0060,R14,5,0.0346,4079.2,2288.03
O024269,2025-11-28,P0070,C0904,R18,3,0.0502,1720.01,1449.02
O024270,2025-02-16,P0195,C1020,R03,5,0.0796,5001.39,3202.21
O024271,2025-12-26,P0107,C0152,R06,5,0.0042,1120.65,648.48
O024272,2023-11-13,P0199,C0733,R19,2,0.0752,2570.2,1661.04
O024273,2024-07-03,P0164,C0710,R10,2,0.04,955.3,765.51
O024274,2024-07-05,P0095,C0276,R10,1,0.0662,365.2,260.91
O024275,2024-07-26,P0191,C0047,R09,2,0.0108,229.53,170.34
O024276,2025-11-03,P0147,C0378,R15,3,0.0841,265.69,204.68
O024277,2025-08-26,P0146,C0692,R16,4,0.0974,1077.05,695.58
O024278,2023-11-13,P0187,C0441,R20,1,0.056,646.27,383.87
O024279,2025-11-27,P0032,C0065,R09,1,0.0907,73.39,57.15
O024280,2023-10-28,P0080,C1002,R15,4,0.0551,4768.19,3391.21
O024281,2023-01-03,P0089,C0914,R20,1,0.0956,653.75,512.79
O024282,2025-07-18,P0058,C0968,R07,8,0.0522,5716.64,4596.32
O024283,2024-04-01,P0069,C1055,R02,6,0.108,630.32,491.66
O024284,2024-01-09,P0213,C0649,R20,1,0.0494,269.51,197.81
O024285,2023-09-27,P0001,C0554,R07,2,0.0333,674.7,488.81
O024286,2023-07-28,P0043,C0942,R09,1,0.0074,481.53,293.01
O024287,2023-01-04,P0121,C1081,R19,1,0.1348,299.12,285.4
O024288,2025-09-28,P0111,C0681,R15,2,0.0075,1420.65,1079.11
O024289,2023-03-06,P0198,C0211,R06,1,0.0922,747.44,576.27
O024290,2025-12-10,P0130,C0178,R04,8,0.0792,764.91,612.82
O024291,2025-10-15,P0215,C0945,R03,8,0.0456,2144.14,1451.35
O024292,2025-01-07,P0083,C0266,R12,4,0.0302,63.26,39.29
O024293,2025-11-02,P0215,C0568,R05,3,0.0143,837.8,543.3
O024294,2025-01-06,P0109,C0389,R18,2,0.0959,464.8,387.98
O024295,2024-01-02,P0025,C0962,R09,4,0.0944,1088.51,791.01
O024296,2025-06-17,P0178,C0274,R20,1,0.0743,186.25,132.79
O024297,2024-03-18,P0045,C0588,R02,9,0.1171,5053.66,3337.74
O024298,2023-11-09,P0159,C1080,R17,1,0.0125,230.5,170.54
O024299,2024-12-24,P0197,C0567,R05,2,0.1649,1243.41,1008.06
O024300,2023-11-22,P0175,C0235,R10,1,0.0978,1006.78,737.14
O024301,2024-06-10,P0065,C0383,R19,3,0.0423,1423.37,1137.25
O024302,2025-05-10,P0063,C0116,R12,4,0.0807,1083.89,920.37
O024303,2025-05-12,P0025,C0989,R05,4,0.044,1161.23,800.69
O024304,2023-02-18,P0059,C1003,R12,1,0.1208,809.28,588.99
O024305,2023-12-24,P0126,C1180,R01,4,0.0042,5360.48,3365.93
O024306,2024-04-07,P0056,C0170,R01,1,0.0494,478.16,302.22
O024307,2023-04-10,P0187,C0308,R12,5,0.0218,3202.73,1933.69
O024308,2024-10-14,P0118,C0006,R18,8,0.1026,11173.4,8401.35
O024309,2025-09-08,P0128,C0579,R18,2,0.097,117.52,83.33
O024310,2024-12-19,P0036,C0815,R16,4,0.0904,3173.53,2512.23
O024311,2024-12-03,P0197,C0350,R04,7,0.0795,4950.46,3552.42
O024312,2024-06-28,P0213,C0181,R19,2,0.0634,524.17,390.78
O024313,2023-12-08,P0142,C0124,R10,5,0.0421,220.24,177.94
O024314,2024-12-09,P0181,C0477,R17,2,0.0697,961.95,822.05
O024315,2024-11-08,P0146,C0952,R07,8,0.0028,2295.2,1345.6
O024316,2023-12-22,P0217,C0390,R04,1,0.09,95.73,63.65
O024317,2024-09-05,P0089,C0799,R07,1,0.1385,630.91,515.12
O024318,2024-02-17,P0054,C1155,R07,5,0.0538,1081.24,844.85
O024319,2023-11-19,P0117,C0090,R17,2,0.055,836.58,503.45
O024320,2024-05-22,P0143,C0119,R05,9,0.1577,14274.27,9833.46
O024321,2023-12-15,P0183,C0885,R17,5,0.1766,1715.49,1431.35
O024322,2025-08-18,P0200,C0069,R02,4,0.0829,1136.39,974.69
O024323,2023-07-13,P0017,C0573,R06,2,0.0382,83.94,56.18
O024324,2025-11-04,P0098,C0934,R13,3,0.1147,153.08,101.18
O024325,2024-06-01,P0145,C0928,R07,2,0.0343,978.32,746.66
O024326,2023-02-07,P0107,C0400,R07,7,0.0239,1472.88,917.11
O024327,2023-11-20,P0022,C0137,R13,1,0.0411,454.07,382.09
O024328,2025-05-20,P0009,C0676,R15,2,0.0957,1068.13,746.67
O024329,2024-11-17,P0162,C0454,R01,1,0.0498,483.09,417.9
O024330,2025-12-21,P0211,C0012,R20,3,0.1719,1323.31,1031.3
O024331,2025-06-23,P0138,C1041,R15,1,0.164,745.5,689.98
O024332,2024-09-18,P0164,C1188,R12,1,0.1554,415.79,381.46
O024333,2024-01-14,P0117,C0035,R18,4,0.0732,1588.15,992.65
O024334,2024-11-06,P0213,C0783,R03,2,0.013,555.81,395.6
O024335,2025-07-04,P0075,C0312,R14,2,0.0948,506.43,389.09
O024336,2024-04-04,P0050,C0787,R01,2,0.0448,630.19,406.75
O024337,2025-11-04,P0161,C0123,R14,8,0.0362,47.22,37.37
O024338,2024-06-21,P0170,C0900,R13,2,0.0872,1178.61,875.68
O024339,2025-11-20,P0189,C0122,R14,1,0.0761,522.3,443.76
O024340,2023-06-18,P0046,C0436,R03,3,0.1393,198.83,169.09
O024341,2024-12-15,P0029,C0390,R04,2,0.1752,582.16,559.5
O024342,2023-09-16,P0034,C0483,R06,1,0.0554,479.56,320.21
O024343,2025-09-08,P0201,C0565,R18,2,0.0798,747.59,580.67
O024344,2023-02-01,P0202,C0526,R07,2,0.0493,108.31,90.41
O024345,2025-10-24,P0139,C0231,R10,4,0.1691,3685.43,3661.68
O024346,2023-08-18,P0029,C0953,R13,2,0.0256,702.73,557.28
O024347,2023-10-27,P0161,C1154,R19,8,0.0637,43.58,37.88
O024348,2023-11-22,P0148,C0101,R17,1,0.0444,817.31,607.27
O024349,2025-10-11,P0173,C0701,R11,2,0.0225,702.16,427.72
O024350,2023-07-14,P0092,C0347,R20,2,0.0781,354.57,223.23
O024351,2025-11-11,P0010,C1144,R17,1,0.1107,45.33,41.02
O024352,2025-10-02,P0205,C0938,R03,1,0.1793,226.62,205.88
O024353,2025-10-06,P0098,C0766,R16,2,0.0232,110.54,70.14
O024354,2025-12-09,P0114,C0083,R04,3,0.0804,1747.42,1105.32
O024355,2024-03-25,P0187,C0958,R13,3,0.0135,1942.87,1149.1
O024356,2024-07-05,P0141,C1138,R08,1,0.0631,788.3,496.98
O024357,2023-02-02,P0069,C1122,R02,1,0.0505,115.73,83.54
O024358,2024-10-18,P0168,C0664,R05,3,0.063,1469.94,1214.41
O024359,2025-06-09,P0114,C0747,R11,4,0.0328,2496.07,1484.37
O024360,2023-10-04,P0078,C0147,R01,2,0.0315,942.83,745.81
O024361,2023-02-11,P0110,C0067,R19,5,0.1658,6076.57,4581.76
O024362,2024-09-02,P0207,C0237,R14,3,0.0762,300.18,185.28
O024363,2025-02-13,P0202,C0410,R01,3,0.0728,160.46,134.46
O024364,2023-06-23,P0017,C0247,R16,2,0.0192,84.25,55.09
O024365,2025-08-16,P0005,C0575,R01,3,0.0562,76.7,48.1
O024366,2024-10-26,P0029,C0224,R05,2,0.174,585.25,563.37
O024367,2024-07-28,P0044,C0977,R02,4,0.1656,1894.25,1321.08
O024368,2025-10-24,P0147,C0623,R04,5,0.0654,458.26,333.2
O024369,2024-03-22,P0154,C0126,R12,6,0.0088,346.59,211.15
O024370,2024-09-17,P0096,C0971,R06,5,0.0286,5175.66,3412.15
O024371,2025-06-03,P0150,C0042,R16,1,0.0797,65.15,57.37
O024372,2023-03-10,P0076,C0196,R02,1,0.0235,1762.71,1206.07
O024373,2023-11-26,P0058,C0801,R01,1,0.0624,676.26,598.01
O024374,2025-12-03,P0167,C0061,R19,3,0.0324,1159.14,884.91
O024375,2024-04-22,P0122,C0305,R11,4,0.1013,129.6,98.78
O024376,2025-03-11,P0169,C0041,R04,3,0.0802,427.11,277.22
O024377,2025-10-27,P0081,C0058,R04,2,0.0078,363.22,251.38
O024378,2024-12-06,P0192,C0151,R18,7,0.0529,246.86,179.5
O024379,2024-06-12,P0151,C0165,R09,7,0.0219,5574.36,3461.48
O024380,2024-11-23,P0039,C0242,R12,2,0.1294,525.36,389.98
O024381,2023-03-12,P0157,C1050,R03,2,0.1005,2354.11,1755.33
O024382,2024-04-24,P0179,C0492,R18,2,0.0862,111.86,91.8
O024383,2025-03-11,P0193,C0022,R08,10,0.0628,13082.63,9216.01
O024384,2025-09-14,P0149,C0891,R02,1,0.0163,1250.37,819.06
O024385,2025-08-20,P0038,C0087,R02,3,0.067,3790.22,3129.1
O024386,2025-09-09,P0188,C0030,R09,5,0.1708,2352.14,1924.26
O024387,2023-03-23,P0145,C0785,R10,1,0.098,456.13,371.51
O024388,2024-02-20,P0131,C0340,R20,1,0.0893,1278.83,743.86
O024389,2023-08-25,P0218,C1110,R01,4,0.0757,957.67,611.03
O024390,2024-08-18,P0195,C0031,R10,5,0.0227,5273.8,3184.93
O024391,2025-06-25,P0027,C0322,R03,4,0.1659,353.73,304.29
O024392,2025-10-17,P0171,C1190,R01,5,0.067,1229.87,1011.56
O024393,2025-06-13,P0184,C0889,R01,2,0.1166,604.58,426.12
O024394,2024-11-26,P0205,C0833,R10,1,0.0875,245.31,208.08
O024395,2024-11-13,P0157,C0098,R14,2,0.1064,2271.05,1745.44
O024396,2023-05-08,P0143,C0239,R07,1,0.002,1847.54,1073.0
O024397,2024-12-23,P0046,C0711,R14,4,0.0991,273.98,220.65
O024398,2023-07-10,P0091,C0123,R14,1,0.0328,48.93,39.82
O024399,2025-07-01,P0051,C0874,R03,4,0.0697,1413.5,1108.72
O024400,2024-10-02,P0088,C0340,R20,5,0.0029,1966.83,1275.54
O024401,2025-12-21,P0142,C0588,R02,6,0.0896,257.23,211.15
O024402,2025-01-07,P0090,C0884,R04,9,0.0799,3172.04,2349.78
O024403,2023-03-11,P0032,C0063,R08,1,0.0331,76.1,58.81
O024404,2024-11-14,P0150,C1197,R15,2,0.0646,138.29,111.55
O024405,2025-07-11,P0075,C1046,R04,3,0.0283,861.18,581.04
O024406,2025-11-23,P0074,C0320,R16,2,0.136,1652.96,1284.08
O024407,2023-06-24,P0108,C0324,R19,1,0.0621,108.81,79.54
O024408,2025-12-06,P0003,C0975,R03,6,0.0023,2167.45,1587.98
O024409,2024-04-02,P0165,C0821,R01,5,0.0989,311.84,226.85
O024410,2023-12-15,P0022,C0998,R08,8,0.0289,3776.02,3092.36
O024411,2023-11-24,P0174,C0644,R10,3,0.0328,38.97,32.12
O024412,2024-12-09,P0176,C0812,R18,1,0.0805,45.99,30.32
O024413,2024-03-12,P0053,C1176,R07,2,0.0885,548.73,430.47
O024414,2025-06-22,P0204,C0617,R05,1,0.0088,937.71,715.54
O024415,2023-03-13,P0126,C0495,R06,5,0.1282,5956.59,4216.07
O024416,2023-11-18,P0016,C1115,R04,3,0.0304,761.77,481.25
O024417,2025-04-25,P0042,C1009,R15,3,0.0901,3009.84,2589.41
O024418,2023-08-02,P0072,C0789,R11,3,0.0818,797.13,486.65
O024419,2023-03-02,P0003,C0473,R09,7,0.0508,2481.27,1805.97
O024420,2023-10-05,P0116,C0625,R13,7,0.0924,3742.7,3301.54
O024421,2024-10-15,P0041,C0836,R16,3,0.0751,865.69,589.23
O024422,2024-02-22,P0169,C0733,R19,2,0.0302,306.53,189.11
O024423,2025-10-04,P0125,C0548,R12,1,0.0378,1207.24,1022.24
O024424,2024-03-19,P0154,C0928,R07,2,0.0318,117.3,70.9
O024425,2023-12-03,P0037,C0726,R03,2,0.056,249.58,150.28
O024426,2023-11-04,P0218,C0158,R12,3,0.0958,692.66,475.27
O024427,2025-04-27,P0150,C0183,R10,1,0.0765,66.44,57.53
O024428,2023-05-09,P0129,C1000,R11,1,0.0409,290.46,172.61
O024429,2023-09-12,P0205,C0642,R19,5,0.0443,1248.67,1065.95
O024430,2023-11-08,P0093,C1019,R01,5,0.0585,26.91,16.18
O024431,2025-12-10,P0099,C0536,R04,7,0.0547,4716.47,2899.27
O024432,2025-06-14,P0201,C0423,R16,2,0.0404,743.46,572.27
O024433,2024-07-06,P0188,C0324,R19,1,0.0027,556.92,462.42
O024434,2023-03-01,P0066,C0078,R05,6,0.0754,3044.09,1888.25
O024435,2025-05-20,P0151,C0793,R15,2,0.0051,1672.04,954.48
O024436,2023-12-15,P0047,C0935,R09,3,0.0981,1569.36,1453.74
O024437,2024-12-16,P0014,C0888,R04,1,0.0682,41.87,31.6
O024438,2025-06-05,P0060,C1051,R11,3,0.0908,3944.87,3117.18
O024439,2023-04-21,P0028,C0983,R11,8,0.0648,4128.08,2453.95
O024440,2024-08-21,P0069,C0695,R02,3,0.0987,321.37,241.93
O024441,2025-06-14,P0063,C0131,R12,5,0.0831,1423.53,1198.57
O024442,2025-10-16,P0106,C0898,R02,2,0.1618,936.11,810.67
O024443,2024-09-11,P0211,C0712,R11,5,0.0872,2398.03,1721.38
O024444,2024-09-23,P0064,C0917,R11,1,0.0058,534.71,336.09
O024445,2024-06-26,P0088,C0691,R20,1,0.0932,366.26,246.82
O024446,2024-09-18,P0188,C0349,R04,2,0.0496,1102.96,922.33
O024447,2024-10-03,P0075,C0274,R20,3,0.031,837.23,599.13
O024448,2023-09-26,P0219,C0136,R07,2,0.1555,218.19,156.43
O024449,2023-10-16,P0148,C0453,R10,1,0.0197,825.33,603.84
O024450,2024-12-27,P0213,C1055,R02,3,0.1041,738.2,604.69
O024451,2024-04-21,P0177,C0223,R15,2,0.0969,510.25,374.72
O024452,2024-03-18,P0151,C0301,R08,2,0.0156,1581.72,975.23
O024453,2024-01-09,P0159,C0215,R15,5,0.0617,1040.89,868.86
O024454,2025-10-18,P0155,C0521,R08,7,0.0847,6098.64,5224.38
O024455,2024-05-07,P0187,C0183,R10,1,0.0956,603.85,396.43
O024456,2025-07-10,P0012,C1051,R11,6,0.0756,215.5,157.56
O024457,2023-02-19,P0024,C1068,R13,3,0.0852,343.18,244.75
O024458,2025-12-27,P0108,C0385,R01,2,0.066,218.08,162.79
O024459,2024-08-16,P0086,C0110,R15,7,0.0159,564.12,334.27
O024460,2025-02-23,P0133,C0500,R09,1,0.0288,952.31,587.39
O024461,2025-06-13,P0057,C0037,R18,3,0.048,693.29,554.35
O024462,2023-05-07,P0202,C0035,R18,7,0.0514,395.43,318.04
O024463,2025-11-03,P0039,C0587,R14,1,0.0486,284.45,199.87
O024464,2025-11-08,P0020,C0092,R17,4,0.0404,158.18,109.62
O024465,2025-11-04,P0168,C0585,R09,2,0.0411,944.59,824.5
O024466,2024-06-21,P0113,C0792,R10,2,0.1622,359.35,302.04
O024467,2024-12-03,P0184,C0420,R11,2,0.006,684.8,424.03
O024468,2025-05-10,P0096,C1135,R13,3,0.0204,3033.07,2054.44
O024469,2023-09-25,P0216,C0806,R16,1,0.0975,1363.0,1116.41
O024470,2024-08-24,P0034,C0147,R01,4,0.0444,1879.04,1271.51
O024471,2023-07-24,P0101,C1189,R12,2,0.0288,859.39,693.02
O024472,2023-03-26,P0212,C1092,R09,1,0.0277,934.56,602.03
O024473,2025-04-15,P0024,C0283,R14,3,0.0397,351.42,252.8
O024474,2025-11-04,P0203,C0137,R13,2,0.0807,2984.83,1887.19
O024475,2025-09-07,P0192,C0525,R07,2,0.0064,74.87,49.92
O024476,2025-12-15,P0032,C1059,R09,2,0.0404,163.09,112.44
O024477,2025-10-06,P0125,C0766,R16,8,0.0795,9314.33,8036.9
O024478,2025-01-25,P0055,C1067,R19,4,0.1085,666.51,517.92
O024479,2024-02-13,P0043,C1007,R18,1,0.0768,447.96,283.9
O024480,2024-10-16,P0126,C0037,R18,2,0.0634,2543.71,1708.47
O024481,2025-04-04,P0077,C0837,R17,4,0.023,1507.24,1157.46
O024482,2025-04-05,P0057,C0416,R14,3,0.0365,723.05,563.54
O024483,2025-06-23,P0188,C1187,R03,2,0.0843,1038.98,932.8
O024484,2024-10-23,P0150,C0259,R04,10,0.0167,721.21,572.36
O024485,2024-09-17,P0056,C0779,R06,7,0.1453,3015.5,2188.67
O024486,2024-03-06,P0177,C1181,R13,2,0.0505,553.62,365.81
O024487,2025-12-13,P0196,C0915,R12,3,0.0223,3537.45,2529.59
O024488,2024-12-14,P0093,C0355,R20,2,0.0639,10.56,6.49
O024489,2023-11-08,P0141,C1156,R12,3,0.1176,2218.22,1523.96
O024490,2023-03-28,P0211,C0659,R02,1,0.0729,496.65,337.64
O024491,2024-11-13,P0088,C0984,R13,1,0.0514,383.53,257.14
O024492,2023-08-25,P0034,C0509,R06,2,0.0715,914.67,635.79
O024493,2024-01-15,P0012,C0782,R13,4,0.0633,143.99,99.39
O024494,2023-09-18,P0045,C0631,R15,1,0.0781,545.95,370.75
O024495,2023-12-28,P0003,C0740,R18,2,0.0303,728.03,515.59
O024496,2025-06-05,P0160,C0810,R20,4,0.1693,3246.8,3090.89
